,Stkcd,year,NCSKEW,ControlNCSKEW,DUVOL,ControlDUVOL,ANALYST,Dturn,RET,SIGMA,PB,ROA_TTM,LEV,SIZE,ACCM,INS,Indcd
19,000011,2019,-0.3084298584000529,0.21964301413655787,-0.5128298717719002,-0.471370768130719,,-0.1975554166666668,-0.004183352219796425,0.030858558473447924,1.1866745936529524,0.08945299999999999,0.696768,22.67250680602099,0.0502832286649769,0.642745,K70
20,000011,2020,-1.6090025719975332,-0.3084298584000529,-0.5547382625571924,-0.5128298717719002,,0.0971618333333335,0.00032283444319852343,0.08325348452306104,1.2409996500380986,0.06365,0.6902590000000001,23.100261660735946,0.0461055923290684,0.634151,K70
21,000012,2018,-1.8257479670165149,0.8400685331149571,-1.3672435410671673,-0.19677582390404166,1.3862943611198906,-0.17375775000000002,-0.004296131449990203,0.021385754085749664,1.004205613107695,0.024436000000000003,0.505634,23.695473686671768,0.0821333551204442,0.307765,C30
22,000012,2019,-1.0205182157310355,-1.8257479670165149,-0.5550472883366664,-1.3672435410671673,1.3862943611198906,0.024134916666666645,0.0015945256783523615,0.030429813896587745,1.138865257434797,0.030037,0.45795699999999995,23.673699139677254,,0.32237899999999997,C30
23,000012,2020,-0.8919274110753925,-1.0205182157310355,-0.3477028322129921,-0.5550472883366664,1.3862943611198906,0.3299145,0.0025870391778116185,0.05114787254604705,1.3716743754766567,0.045002999999999994,0.40636700000000003,23.62475533855856,,0.335149,C30
24,000014,2018,-0.7572659610244225,-0.5263275525539202,-0.8910863123186332,-0.557132545662989,,0.8557064999999999,0.003560561699622233,0.0766791759462958,1.4817251429494334,0.08969400000000001,0.504366,21.147406783069275,0.0556317646044345,0.3556,K70
25,000014,2019,1.0874665977677562,-0.7572659610244225,0.17502854218414332,-0.8910863123186332,,-0.5653449999999999,-0.005037711471167506,0.0317923115687323,1.4674354071619653,0.016522,0.515342,21.374157174057533,0.0057110102117304395,0.34591700000000003,K70
26,000014,2020,1.1389169318247852,1.0874665977677562,0.3918478797606556,0.17502854218414332,,-0.1274133333333335,-0.008183814564477384,0.0385107102187465,1.2943459087667342,0.004146,0.608096,21.402499489611266,,0.34070900000000004,K70
27,000016,2018,-1.7459913606055226,0.05681013629682385,-1.5580912929261097,-0.368840556297418,0.6931471805599453,-0.03424541666666664,-0.004035920602348267,0.0422637364860732,0.9181387491277684,0.02365,0.713465,23.882762521529603,0.0781814179720838,0.38809699999999997,C39
28,000016,2019,-1.726951808963789,-1.7459913606055226,-1.5402935656225083,-1.5580912929261097,0.6931471805599453,0.0939345833333333,0.0017099285800795967,0.03677729836066695,0.9725535658190212,0.008864,0.766908,24.21932062589749,0.00536733639164604,0.388198,C39
29,000016,2020,-1.1422267176500882,-1.726951808963789,-0.5351418393392015,-1.5402935656225083,0.6931471805599453,0.91242575,0.0030254664779163984,0.08410306849435598,1.0304582860181235,0.011682,0.78505,24.474813833289257,0.0892716764540603,0.380872,C39
30,000017,2018,-2.550542740728246,-1.7601015061632157,-1.8799262763449385,-1.4075129754995843,,0.2673304166666665,0.0006491910892009797,0.06907712679752358,25.132574329588586,-0.025619,0.768163,18.113611431327232,0.15167127054066198,0.1951,C37
31,000017,2019,0.8999799197568915,-2.550542740728246,0.4173171215886875,-1.8799262763449385,,0.03058741666666687,-0.0048499276155841075,0.05007863719845887,28.64098524989259,-0.11492999999999999,0.817616,18.109292694348692,0.11081257818697698,0.195007,C37
32,000017,2020,-1.3936222955178763,0.8999799197568915,-1.04213676702293,0.4173171215886875,,-0.26954000000000017,-0.018265120379859282,0.07215742405504773,10.752803793589177,0.056652,0.720498,17.954407788361717,0.0788233329655054,0.201,C37
33,000018,2018,2.6893095636813893,1.4176492062300519,1.1846648357002714,0.5915028655276323,2.079441541679836,0.035249333333333466,-0.014511228081548238,0.08163768275907902,1.2269502066797624,-0.161698,0.972347,23.180102620634518,0.11770406271016698,0.153524,E50
34,000018,2019,,2.6893095636813893,,1.1846648357002714,2.079441541679836,0.09963366666666662,-0.04878313030568734,0.12984380024382042,,,,,,,
35,000019,2018,0.15789230893976344,-1.0956912577309834,-0.655358345749179,-0.8108223554004156,,-0.11293129166666672,-0.0041562258953143725,0.07565168460964998,1.2140622401148018,0.085115,0.329474,22.50008554906863,0.00534230445816841,0.7253000000000001,C15
36,000019,2019,-2.5785619730618263,0.15789230893976344,-1.6529456543374048,-0.655358345749179,,-0.2646419166666667,-0.0077146893813558265,0.028733279217125183,1.1193545354007064,0.058066,0.31758000000000003,22.590279922113126,0.0507477893575516,0.7221599999999999,F51
37,000019,2020,-0.485738157950399,-2.5785619730618263,-0.38040570237147214,-1.6529456543374048,,0.6725720000000001,-0.00225236742928838,0.09203823756485732,1.1838018031669064,0.057336,0.34396,22.636515133679108,0.0181492621301819,0.729079,F51
38,000020,2018,0.05140156935645653,-2.111664034839348,-0.6577935616514214,-1.621186814697615,0.6931471805599453,0.13509514999999994,0.0016982186566649035,0.0890267655382834,4.22217061791467,0.005285,0.47500699999999996,20.260853689554764,0.0626974647063325,0.5479999999999999,C39
39,000020,2019,-0.4643278110928557,0.05140156935645653,-0.9688685118816224,-0.6577935616514214,0.6931471805599453,-0.1428508333333333,-0.004645627680664235,0.031413654287990166,4.23140719677736,0.008869,0.46361499999999994,20.240525687014266,,0.5568780000000001,C39
40,000020,2020,1.2129951028669108,-0.4643278110928557,-0.08651465208674136,-0.9688685118816224,0.6931471805599453,0.06950049999999999,-0.007260227983282371,0.05357570220042799,3.764351590438547,0.010999,0.464384,20.235772388372574,,0.5474,C39
41,000021,2018,-2.2899070873685687,-0.10606707343309936,-1.845314363425276,-0.23115943533181565,0.6931471805599453,0.06876458333333332,-0.0020651145415517074,0.046826520703756584,1.1055049725613666,0.034689,0.576803,23.532637431239127,0.0314971206247658,0.549165,C39
42,000021,2019,-0.9325201706970748,-2.2899070873685687,-0.9195668746680874,-1.845314363425276,0.6931471805599453,0.36068875,0.010940240360127676,0.08233492967827026,1.585454407087615,0.025651999999999998,0.615132,23.495656476119667,0.0675150846566147,0.530886,C39
43,000021,2020,-0.286315776753506,-0.9325201706970748,-0.6503192190886092,-0.9195668746680874,1.791759469228055,0.15243174999999998,0.0008229221183862176,0.07331019566902984,1.922160200519752,0.04755,0.629761,23.63851232897789,0.160979500312004,0.48049200000000003,C39
44,000023,2018,-1.225510291226282,-0.24231286777323066,-1.184174370807719,-0.1038697945969102,0.6931471805599453,0.2608911666666668,-0.0011467394384541778,0.06444476794353872,1.5415374986704238,0.016449000000000002,0.781529,21.39192532615169,0.0608643553057941,0.431515,C30
45,000023,2019,0.19900696296146986,-1.225510291226282,-0.7407810377605358,-1.184174370807719,0.6931471805599453,0.07701083333333336,-0.0041653921544682155,0.04475458641279067,1.4849176910123871,0.030813999999999998,0.767842,21.565045409969702,0.0431055461959391,0.4274710000000001,C30
46,000023,2020,1.0176343956136211,0.19900696296146986,0.6636139144391596,-0.7407810377605358,0.6931471805599453,-0.13427258333333342,-0.0019531978291214584,0.06434711957206364,1.711186023032564,0.009226,0.739688,21.647288221751868,0.00678741671797551,0.532303,C30
47,000025,2018,-1.8103490483553537,-0.986378157553229,-1.5699714997647198,-1.2530401097616657,,-0.12605725,7.939262752263387e-06,0.049210890951808105,4.765512935984866,0.056271,0.33710100000000004,21.062102842738547,0.0500551775829811,0.7177450000000001,F51
48,000025,2019,-0.5122788790186878,-1.8103490483553537,-1.2058306215687595,-1.5699714997647198,,0.03925225000000005,-0.0022489879517699762,0.047869371135615464,5.361470329623196,0.132447,0.186276,21.229056123252157,0.0270982862845544,0.6831539999999999,F51
49,000025,2020,1.0645930088564677,-0.5122788790186878,0.4806978012467961,-1.2058306215687595,,-0.007423083333333358,-0.009952953271210959,0.04004767848424913,4.16033948370187,0.035958,0.189527,21.22148157566033,0.0267046418693495,0.6522239999999999,F51
50,000026,2018,-3.1872913350095935,-0.3146304967291256,-1.4112493521389524,-0.734628309592022,2.5649493574615367,-0.21058766666666665,-0.00018160546902298358,0.02666208372589331,1.104039127146666,0.051211,0.286011,21.998569890633465,0.0377645341412592,0.433555,F52
51,000026,2019,-1.1330768374726463,-3.1872913350095935,-1.0866382253216724,-1.4112493521389524,1.6094379124341005,0.2397365,0.0036595130182909314,0.06682307905919027,1.475901480624365,0.058665999999999996,0.294179,22.004114026034518,0.084834482986139,0.377034,F52
52,000026,2020,0.6534910682320799,-1.1330768374726463,0.3341383865949341,-1.0866382253216724,2.5649493574615367,0.2362926666666665,-0.004151940080378326,0.06916713678093638,1.4187093717103676,0.075613,0.303269,22.047930318824292,0.0604762481465599,0.48631599999999997,F52
53,000027,2018,-0.8610702173379636,-0.5547538320467832,-0.8180387786812603,-0.6614538412405551,1.6094379124341005,-0.021084666666666658,0.004875072365710223,0.02151845947825659,0.9215969801110157,0.008828,0.676944,25.070065863321556,0.039215995195881,0.7832359999999999,D44
54,000027,2019,-0.6704907805285554,-0.8610702173379636,-0.2938597062923229,-0.8180387786812603,1.791759469228055,0.018816416666666662,-0.0010563208912166757,0.02538698577410653,0.906719425647647,0.020191,0.650566,25.166786071634967,,0.7935,D44
55,000027,2020,-1.2366696224070604,-0.6704907805285554,-0.9740086356713742,-0.2938597062923229,1.791759469228055,0.029433583333333325,-0.0026377420056599536,0.03269884753670856,0.8870698044099787,0.040609,0.633063,25.288780515774807,,0.7712789999999999,D44
56,000028,2018,0.13098083491565174,-0.04869335541396485,-0.18902343401940225,0.07630072345667918,3.2958368660043287,0.003487000000000004,0.0006959719613180253,0.027526191451978533,1.0771370129051785,0.052597000000000005,0.519335,23.829807711638626,0.0350561756056193,0.7545440000000001,F51
57,000028,2019,0.8182535754738499,0.13098083491565174,0.12591709313128047,-0.18902343401940225,2.8332133440562166,0.04438891666666664,-0.00230323969890586,0.03595855339885516,1.0686557913128971,0.047532,0.541779,24.088155343712163,0.023897623924327004,0.746422,F51
58,000028,2020,1.3652489832069246,0.8182535754738499,0.21735467694798247,0.12591709313128047,2.6390573296152584,0.1214271666666667,-0.00615269243536882,0.04979520762229539,1.030471028307039,0.047085,0.573461,24.25047433176361,0.0228083593366343,0.7100850000000001,F51
59,000029,2020,-0.7084569632851198,2.3569815137598176,-0.5635959018617691,,,,-0.05685601521954343,0.06370854048562642,1.6142597247041466,0.058896000000000004,0.259237,22.314472472229152,,0.639,K70
60,000030,2018,-0.8853243641294648,-1.0763344624358633,-1.0949684593352855,-1.34483354569016,0.6931471805599453,-0.047238916666666665,-0.0004081792837283395,0.027274221460223576,0.9611401428830936,0.07925700000000001,0.389844,23.061637724345328,0.0566758116159845,0.7268100000000001,C36
61,000030,2019,-1.44380280393174,-0.8853243641294648,-1.1185978819140294,-1.0949684593352855,1.0986122886681098,0.011774416666666657,0.00021706039434881447,0.03178856559168985,1.0832147213213486,0.0718,0.423117,23.181326048729673,0.044756378994605,0.726541,C36
62,000030,2020,-0.1624586027229389,-1.44380280393174,-0.3321433025337049,-1.1185978819140294,0.6931471805599453,0.134492,0.0033837307189727127,0.06963997987966741,1.3316909145387357,0.066355,0.42781199999999997,23.282088686767644,0.0312711377048026,0.778613,C36
63,000031,2018,-1.3152788635185626,0.4761911326231488,-1.2781682211510788,0.018998311090713392,2.079441541679836,-0.02715406349206351,-0.0038098648751135845,0.044386764143773336,0.9461597269004564,0.024015,0.8490790000000001,25.05072376348103,0.040496588906680994,0.540954,K70
64,000031,2019,1.3161176209006256,-1.3152788635185626,0.32337507697252843,-1.2781682211510788,2.9444389791664403,0.08086669444444444,0.002842504783243389,0.03438581718342284,0.9638006127844296,0.027012,0.767767,25.800801177272106,0.0151728399359863,0.8307479999999999,K70
65,000031,2020,0.23576809417070355,1.3161176209006256,-0.05631786710290265,0.32337507697252843,2.772588722239781,-0.044651,-0.01500847896453325,0.03673480370609394,0.9432921083238924,0.005862,0.771622,25.93922288681827,0.0496978271639609,0.8084680000000001,K70
66,000032,2018,-2.2470215975849475,-0.231616428541996,-1.111938316149133,-0.09824722580587593,0.6931471805599453,-0.06598533333333326,0.0006682444552203987,0.045012792873792486,1.4348437455161134,0.054779999999999995,0.295935,21.509196209013478,0.0582007059849443,0.656818,F51
67,000032,2019,-0.7673743015706567,-2.2470215975849475,-0.7442197163353288,-1.111938316149133,0.6931471805599453,0.02676549999999997,0.008514967326700774,0.04583956487497954,2.788762403020787,0.070194,0.292026,21.4903048735226,0.0343006163310086,0.6614899999999999,F51
68,000032,2020,-2.2214328664099288,-0.7673743015706567,-1.3344340425701573,-0.7442197163353288,0.6931471805599453,0.007008666666666663,-0.0009303900994066193,0.06319297538086804,3.152078322842166,0.076695,0.300958,21.57438188355163,0.10147655504302601,0.625801,F51
69,000034,2018,-1.7021273052780386,0.12540606496411888,-1.074452261462728,-0.6089278656580978,2.5649493574615367,0.11098304166666667,-0.0044009561756646045,0.060000707578044925,1.1042707671921157,0.020534999999999998,0.851975,23.912638302015534,0.0390046308662168,0.253791,F51
70,000034,2019,0.7580669152131396,-1.7021273052780386,0.01728763755147115,-1.074452261462728,2.19722457733622,0.16749770833333338,0.0036159843455653546,0.05252720391089497,1.215226299441482,0.025328,0.851301,23.980802677984446,0.00171936919522575,0.252382,F51
71,000034,2020,0.7321406716809685,0.7580669152131396,0.017168503208688766,0.01728763755147115,2.7080502011022096,0.5022749166666668,-0.004544096311268616,0.07837893810192728,1.2322600758825757,0.020765000000000002,0.8467629999999999,24.104971226102343,0.0287474627041582,0.198651,F51
72,000035,2018,-0.8713776192626109,3.2478071321373374,-1.1235132419692784,1.4720817327436149,1.3862943611198906,-0.05860587499999996,-0.0031533479620442385,0.09813767527497898,1.4017342255838925,0.026247000000000003,0.6260020000000001,22.818859274502763,0.00256162573201584,0.489569,N77
73,000035,2019,1.5811352339147913,-0.8713776192626109,0.4331598079820181,-1.1235132419692784,1.3862943611198906,0.153141,-0.002486504111235909,0.044365933670825995,1.0415147790947157,0.027431999999999998,0.752553,22.899029680862952,,0.561764,N77
74,000035,2020,-1.0230709894577428,1.5811352339147913,-0.6682937526463222,0.4331598079820181,0.6931471805599453,-0.18034100000000006,-0.013737776538259949,0.02923290324575617,0.959057821596064,0.016965,0.751984,24.579710824862968,,0.482413,N77
75,000036,2018,0.27518885548688843,-0.27796777500994096,-0.15307066705086333,-0.7344419685560529,0.6931471805599453,-0.1728739166666667,-0.0012761564761580731,0.044608443754562695,1.077579239789398,0.105155,0.500599,22.88873156242891,0.252405964790808,0.38396199999999997,K70
76,000036,2019,0.41603637872135135,0.27518885548688843,-0.2768875447848909,-0.15307066705086333,0.6931471805599453,-0.05526775,-0.0024277868147653554,0.02789736682287196,1.0615361914841444,0.077363,0.534994,23.11138995429605,0.0653084652195815,0.400869,K70
77,000036,2020,-2.048292286459086,0.41603637872135135,-1.3925517885818126,-0.2768875447848909,0.6931471805599453,0.010420500000000029,-0.0057331881514706045,0.03891062298698522,1.0074084819764548,0.067251,0.462818,23.219936181318946,0.0818959897762947,0.362769,K70
78,000037,2018,-2.291431195475332,-1.6441817753682697,-1.8430777506804856,-1.2343150809852064,,-0.02799758333333333,0.0003704520168478406,0.047076326266056415,1.0613525452295387,0.004023,0.38412199999999996,21.78237622906889,0.0965200356900533,0.4147,D44
79,000037,2019,-1.5562111100226101,-2.291431195475332,-1.3607099602191541,-1.8430777506804856,,0.17186949999999998,0.01524809397125141,0.07677026768284681,2.008366856323444,0.007873999999999999,0.35932800000000004,21.919352111162382,0.0615849264199514,0.44490100000000005,D44
80,000037,2020,0.8429327571298318,-1.5562111100226101,0.17311976608203475,-1.3607099602191541,,-0.037820583333333324,-0.008042786058521757,0.06567167946560279,1.8309518752609104,0.021769999999999998,0.30888499999999997,21.892417890881905,,0.44118599999999997,D44
81,000038,2018,-1.2567364850147242,1.6588718591182652,-1.1607804358758749,0.5600285815081506,0.6931471805599453,-0.2337635714285714,-0.012413161911717284,0.06888176499940075,1.4582403705097131,-0.5797720000000001,0.133376,22.476272058243488,0.27805212513467603,0.195992,L72
82,000038,2019,-0.09773776749581443,-1.2567364850147242,-0.2201330857229724,-1.1607804358758749,0.6931471805599453,0.8384360238095239,-0.005617048484524922,0.1132322535594074,1.5236446799660535,0.041643,0.05595599999999999,21.83307735908253,0.26073850586805,0.191733,L72
83,000038,2020,0.8437654112657546,-0.09773776749581443,0.514867482003353,-0.2201330857229724,0.6931471805599453,-0.314954,-0.009937805539531351,0.056587828848144325,1.296917615902285,0.025811,0.102017,21.79387782997,0.0969166925045692,0.188518,L72
84,000039,2018,-0.057716393303137374,0.9194027525299748,-0.5124463606970681,0.6330084347040716,3.49650756146648,-0.09374458333333337,-0.005814389597488307,0.028964074310703733,0.9443459176870324,0.028107999999999998,0.670181,25.595438583088804,0.00998164290117661,0.7882720000000001,C33
85,000039,2019,-2.017579718675598,-0.057716393303137374,-1.4530552082232957,-0.5124463606970681,2.7080502011022096,-0.026813833333333342,-0.0020073226847650877,0.024940927243196503,0.9510006428764348,0.015166999999999998,0.680212,25.791439980285663,0.023474661576676,0.79876,C33
86,000039,2020,0.7154334036933274,-2.017579718675598,0.7492511922975831,-1.4530552082232957,2.5649493574615367,0.08644208333333336,0.0029109421926999746,0.04731298746425125,1.0001030106100928,0.037772,0.631672,25.871385240545457,0.0761935466095527,0.806002,C33
87,000040,2018,0.09531154070534227,-0.2373666046200887,-0.44494438966816224,-0.3796004836898963,1.9459101490553128,0.025289666666666686,-0.0049551421262066676,0.0513999571471786,0.9208391422935892,0.035575999999999997,0.576703,24.087229628640703,0.138279687724964,0.653287,D44
88,000040,2019,0.14148338321111795,0.09531154070534227,-0.4800881000772637,-0.44494438966816224,1.9459101490553128,0.3138010000000001,-0.014435403975638602,0.04493882133571672,0.8318740875381102,-0.029265,0.563673,24.2619920841065,,0.499079,D44
89,000040,2020,0.6203041800074134,0.14148338321111795,0.3140661191377507,-0.4800881000772637,1.9459101490553128,0.22477999999999976,-0.009762937088496914,0.04338944398695874,0.8093122707117173,-0.036406,0.534554,24.15684109177033,,0.4547720000000001,D44
90,000042,2018,1.1779793916863968,1.3128354031036042,-0.012653202711963246,0.3325019221993218,1.3862943611198906,0.02174016666666666,-0.0025626765796809363,0.06367208742290761,0.9955261056810693,0.009255,0.833525,24.498778972183214,0.0647768762596697,0.7629720000000001,K70
91,000042,2019,1.073719267466257,1.1779793916863968,0.6770638334817838,-0.012653202711963246,0.6931471805599453,0.0034724166666666584,-0.004725119243560683,0.027390205316750498,0.9825103335524332,0.014772,0.8224969999999999,24.553008555033177,0.0192109246117297,0.7370749999999999,K70
92,000042,2020,0.716652692963652,1.073719267466257,0.44569992342781095,0.6770638334817838,0.6931471805599453,-0.005008499999999985,-0.009048656120177788,0.03427964851888853,0.9524471701365904,0.003571,0.815569,24.533068435529934,0.00171952366693403,0.7584000000000001,K70
93,000043,2018,-1.7834565530497488,0.6848592180738228,-1.3961614864381695,0.12975196888381904,1.791759469228055,-0.09360400000000003,0.002340916293881569,0.034307692896340086,1.007824751369634,0.050942,0.630899,23.673691996885328,,0.5297780000000001,K70
94,000045,2018,-1.1000647537666273,-0.24570161767438325,-1.1049968320587489,-0.6527723906174396,0.6931471805599453,-0.29972983333333325,-0.002922151106213809,0.050641641134632105,0.8656839422554182,-0.014136000000000001,0.251066,22.157337112776602,0.0998369450329917,0.49708500000000005,C39
95,000045,2019,0.5159770405841777,-1.1000647537666273,0.155088221918321,-1.1049968320587489,0.6931471805599453,0.1492670833333333,-0.0007803312242517325,0.039067999655836134,0.9421057193354008,-0.0040490000000000005,0.149354,22.25348810656569,0.0736673116506803,0.491595,C39
96,000045,2020,-0.4626438389569762,0.5159770405841777,-0.6052207538251004,0.155088221918321,0.6931471805599453,-0.017911750000000004,-0.0068640600786603004,0.04017567757969113,0.9027364650464956,0.009156000000000001,0.215358,22.234296754307632,0.0107063873713448,0.493372,C39
97,000048,2018,-1.2496701867022924,0.10383805004355326,-1.5234775815871917,-0.2832694358762873,1.3862943611198906,0.0007828000000000003,0.004494576853198917,0.06655916358243012,2.1150860628518973,0.098938,0.763554,22.085466504007726,0.16229987041121802,0.7349,C13
98,000048,2019,0.1614864444979314,-1.2496701867022924,-0.6901421480312596,-1.5234775815871917,1.3862943611198906,0.0026475000000000005,-0.001154077673083572,0.0536659604091814,1.97762123807,0.198764,0.632612,22.368554189104575,,0.7349079999999999,C13
99,000048,2020,-0.9471497910065134,0.1614864444979314,-0.6320529839391341,-0.6901421480312596,1.3862943611198906,0.10328933333333333,-0.0044977846172944685,0.06788793148991272,1.6497348876035622,0.107197,0.719174,22.59075002788413,,0.753789,C13
100,000049,2018,-1.885187954812674,-1.5209656514941676,-1.8024439254494544,-1.1404686571557496,2.302585092994046,-0.09593316666666668,0.0008676685267385893,0.04329847634662348,1.4105347196068558,0.063939,0.743297,22.753919817267235,0.00979125487762519,0.593411,C38
101,000049,2019,-2.368075676865321,-1.885187954812674,-2.0223346879807957,-1.8024439254494544,1.9459101490553128,0.3584405833333334,0.002276474383542466,0.052194460880888416,1.6302469498079568,0.076152,0.673751,22.90051730804241,0.11159840742004198,0.5530360000000001,C38
102,000049,2020,-0.4411607168909127,-2.368075676865321,-0.6031862866698922,-2.0223346879807957,1.6094379124341005,-0.0671818333333335,0.004305899961353527,0.05858927998431655,2.225624955487501,0.083133,0.687771,22.89462036298765,0.0880951411579967,0.663442,C38
103,000050,2018,-1.4560415058912548,0.8540677912084248,-0.94479791326662,-0.0320882101010666,2.6390573296152584,-0.24705486666666665,-0.0052591938760909365,0.039670473999724516,0.9326348520048384,0.02194,0.566855,24.726063489130826,0.041714080792792,0.68821,C39
104,000050,2019,0.1951060693780076,-1.4560415058912548,-0.5187911579665148,-0.94479791326662,2.5649493574615367,0.283457,0.006181733757289361,0.07586988301037371,1.0908194453837612,0.013218,0.591951,24.818226710110235,0.0752854745822307,0.6829590000000001,C39
105,000050,2020,-0.6802602893982446,0.1951060693780076,-0.305720094667016,-0.5187911579665148,2.6390573296152584,-0.2561033333333333,-0.00791381796997204,0.027167704588152014,1.0268985814422995,0.021215,0.543647,24.904567736877127,0.0884535909638359,0.660556,C39
106,000055,2018,-0.16884578036569875,-2.0830478880781698,-0.7431272757603921,-1.2708890553064582,0.6931471805599453,0.10190875000000003,-0.00039581113345313215,0.048744262497583776,0.9038412348640488,0.245694,0.512594,22.75475359247787,0.0449708195657199,0.261081,C33
107,000055,2019,0.2210541727616981,-0.16884578036569875,-0.7923395104137628,-0.7431272757603921,0.6931471805599453,0.13923066666666686,-0.00013340504237463935,0.07180252397218319,0.9436383675811152,0.031483,0.53991,23.089656757761013,0.0300162629523282,0.24819000000000002,C33
